"Date","Time","Latitude","Longitude","Signal (dB)","Gain (dB)","Freq (kHz)"
7/9/2008,5:28:47,33.69265,-118.03419,83,0,78
7/9/2008,5:28:48,33.69265,-118.03419,87,0,78
7/9/2008,5:28:50,33.69265,-118.03419,84,0,78
7/9/2008,5:28:51,33.69266,-118.03419,85,0,78
7/9/2008,5:28:52,33.69266,-118.03417,80,0,78
7/9/2008,5:29:02,33.6927,-118.03415,80,0,78
7/9/2008,5:29:04,33.69271,-118.03415,81,0,78
7/9/2008,5:29:07,33.69272,-118.03413,80,0,78
7/9/2008,5:29:08,33.69272,-118.03413,84,0,78
7/9/2008,5:29:10,33.69273,-118.03413,80,0,78
7/9/2008,5:29:17,33.69273,-118.03412,83,0,78
7/9/2008,5:29:31,33.69274,-118.03412,84,0,78
7/9/2008,5:29:32,33.69275,-118.03412,81,0,78
7/9/2008,5:29:44,33.69275,-118.0341,81,0,78
7/9/2008,5:29:45,33.69275,-118.0341,83,0,78
7/9/2008,5:29:47,33.69275,-118.0341,84,0,78
7/9/2008,5:30:12,33.69276,-118.0341,80,0,78
7/9/2008,5:30:15,33.69275,-118.0341,80,0,78
7/9/2008,5:30:16,33.69275,-118.0341,82,0,78
7/9/2008,5:30:21,33.69275,-118.03408,80,0,78
7/9/2008,5:30:25,33.69273,-118.03408,81,0,78
7/9/2008,5:30:26,33.69273,-118.03408,81,0,78
7/9/2008,5:30:28,33.69273,-118.03408,80,0,78
7/9/2008,5:30:29,33.69273,-118.03408,83,0,78
7/9/2008,5:30:34,33.69274,-118.03407,83,0,78
7/9/2008,5:30:36,33.69274,-118.03407,80,0,78
7/9/2008,5:30:37,33.69274,-118.03407,81,0,78
7/9/2008,5:30:38,33.69274,-118.03407,83,0,78
7/9/2008,5:30:40,33.69274,-118.03407,85,0,78
7/9/2008,5:30:41,33.69274,-118.03407,83,0,78
7/9/2008,5:30:42,33.69274,-118.03407,80,0,78
7/9/2008,5:30:44,33.69274,-118.03407,82,0,78
7/9/2008,5:30:45,33.69273,-118.03407,85,0,78
7/9/2008,5:30:46,33.69273,-118.03407,87,0,78
7/9/2008,5:30:48,33.69273,-118.03408,82,0,78
7/9/2008,5:30:49,33.69273,-118.03408,81,0,78
7/9/2008,5:30:53,33.69273,-118.0341,80,0,78
7/9/2008,5:31:05,33.69273,-118.0341,83,0,78
7/9/2008,5:31:06,33.69273,-118.0341,81,0,78
7/9/2008,5:31:08,33.69273,-118.0341,80,0,78
7/9/2008,5:31:18,33.69275,-118.03405,82,0,78
7/9/2008,5:31:20,33.69275,-118.03405,81,0,78
7/9/2008,5:31:22,33.69275,-118.03405,82,0,78
7/9/2008,5:31:24,33.69275,-118.03405,81,0,78
7/9/2008,5:31:29,33.69274,-118.03405,80,0,78
7/9/2008,5:32:07,33.69274,-118.03403,82,0,78
7/9/2008,5:32:09,33.69275,-118.03403,84,0,78
7/9/2008,5:32:10,33.69275,-118.03403,84,0,78
7/9/2008,5:32:11,33.69275,-118.03403,84,0,78
7/9/2008,5:32:13,33.69275,-118.03403,83,0,78
7/9/2008,5:32:14,33.69275,-118.03403,82,0,78
7/9/2008,5:32:15,33.69275,-118.03403,81,0,78
7/9/2008,5:32:17,33.69275,-118.03404,80,0,78
7/9/2008,5:32:19,33.69275,-118.03404,82,0,78
7/9/2008,5:34:07,33.69278,-118.03401,81,0,78
7/9/2008,5:34:08,33.69278,-118.03401,80,0,78
7/9/2008,5:34:11,33.69279,-118.03401,80,0,78
7/9/2008,5:34:12,33.69279,-118.03401,80,0,78
7/9/2008,5:34:13,33.69279,-118.03401,80,0,78
7/9/2008,5:34:25,33.6928,-118.03401,80,0,78
7/9/2008,5:34:27,33.6928,-118.03401,80,0,78
7/9/2008,5:36:41,33.69283,-118.03391,83,0,78
7/9/2008,5:36:43,33.69283,-118.03391,81,0,78
7/9/2008,5:36:45,33.69283,-118.03391,83,0,78
7/9/2008,5:36:46,33.69283,-118.03391,80,0,78
7/9/2008,5:36:57,33.69283,-118.03387,81,0,78
7/9/2008,5:40:35,33.69355,-118.0341,84,0,78
7/9/2008,5:40:42,33.6936,-118.03412,85,0,78
7/9/2008,5:40:45,33.69362,-118.03412,85,0,78
7/9/2008,5:41:07,33.69381,-118.03413,80,0,78
7/9/2008,5:41:09,33.69384,-118.03413,88,0,78
7/9/2008,5:41:10,33.69384,-118.03413,82,0,78
7/9/2008,5:41:13,33.69387,-118.03413,88,0,78
7/9/2008,5:41:14,33.69387,-118.03413,83,0,78
7/9/2008,5:41:15,33.69389,-118.03413,88,0,78
7/9/2008,5:41:18,33.69391,-118.03413,82,0,78
7/9/2008,5:41:22,33.69394,-118.03413,85,0,78
7/9/2008,5:41:23,33.69395,-118.03413,84,0,78
7/9/2008,5:41:24,33.69397,-118.03415,88,0,78
7/9/2008,5:41:26,33.69399,-118.03415,80,0,78
7/9/2008,5:41:31,33.69402,-118.03416,80,0,78
7/9/2008,5:41:38,33.69409,-118.03412,84,0,78
7/9/2008,5:41:42,33.69415,-118.0341,82,0,78
7/9/2008,5:41:46,33.69419,-118.03407,85,0,78
7/9/2008,5:41:58,33.69432,-118.03398,84,0,78
7/9/2008,5:41:59,33.69433,-118.03398,85,0,78
7/9/2008,5:42:00,33.69434,-118.03397,80,0,78
7/9/2008,5:42:03,33.69437,-118.03396,86,0,78
7/9/2008,5:42:04,33.69438,-118.03396,84,0,78
7/9/2008,5:42:06,33.69439,-118.03394,81,0,78
7/9/2008,5:42:07,33.6944,-118.03394,87,0,78
7/9/2008,5:42:08,33.69441,-118.03394,92,0,78
7/9/2008,5:42:10,33.69442,-118.03391,92,0,78
7/9/2008,5:42:12,33.69444,-118.03391,90,0,78
7/9/2008,5:42:14,33.69446,-118.03391,82,0,78
7/9/2008,5:42:15,33.69446,-118.03389,90,0,78
7/9/2008,5:42:18,33.69447,-118.03387,81,0,78
7/9/2008,5:42:19,33.69447,-118.03387,80,0,78
7/9/2008,5:42:24,33.69449,-118.03384,85,0,78
7/9/2008,5:42:25,33.6945,-118.03384,90,0,78
7/9/2008,5:42:27,33.6945,-118.03384,94,0,78
7/9/2008,5:42:28,33.6945,-118.03384,86,0,78
7/9/2008,5:42:29,33.69451,-118.03384,86,0,78
7/9/2008,5:42:31,33.69452,-118.03384,88,0,78
7/9/2008,5:42:32,33.69452,-118.03384,88,0,78
7/9/2008,5:42:33,33.69452,-118.03383,91,0,78
7/9/2008,5:42:35,33.69452,-118.03383,87,0,78
7/9/2008,5:42:36,33.69452,-118.03381,85,0,78
7/9/2008,5:42:37,33.69452,-118.03381,83,0,78
7/9/2008,5:42:39,33.6945,-118.03381,89,0,78
7/9/2008,5:42:40,33.6945,-118.03381,89,0,78
7/9/2008,5:42:41,33.69449,-118.0338,87,0,78
7/9/2008,5:42:44,33.69449,-118.03378,92,0,78
7/9/2008,5:42:47,33.6945,-118.03378,85,0,78
7/9/2008,5:42:48,33.69451,-118.0338,90,0,78
7/9/2008,5:42:49,33.69451,-118.0338,90,0,78
7/9/2008,5:42:51,33.69452,-118.0338,92,0,78
7/9/2008,5:42:52,33.69452,-118.0338,89,0,78
7/9/2008,5:42:53,33.69452,-118.0338,92,0,78
7/9/2008,5:42:55,33.69452,-118.0338,95,0,78
7/9/2008,5:42:56,33.69452,-118.0338,87,0,78
7/9/2008,5:42:57,33.69452,-118.0338,93,0,78
7/9/2008,5:42:59,33.69452,-118.0338,92,0,78
7/9/2008,5:43:00,33.69452,-118.03378,91,0,78
7/9/2008,5:43:01,33.69451,-118.03378,88,0,78
7/9/2008,5:43:03,33.69451,-118.03378,85,0,78
7/9/2008,5:43:04,33.69451,-118.03378,81,0,78
7/9/2008,5:43:05,33.69451,-118.03378,81,0,78
7/9/2008,5:43:07,33.69451,-118.03378,80,0,78
7/9/2008,5:43:08,33.69452,-118.03377,86,0,78
7/9/2008,5:43:09,33.69452,-118.03374,89,0,78
7/9/2008,5:43:11,33.69453,-118.03373,92,0,78
7/9/2008,5:43:12,33.69453,-118.03371,93,0,78
7/9/2008,5:43:16,33.69454,-118.03367,87,0,78
7/9/2008,5:43:17,33.69454,-118.03367,90,0,78
7/9/2008,5:43:19,33.69455,-118.03366,87,0,78
7/9/2008,5:43:20,33.69454,-118.03364,85,0,78
7/9/2008,5:43:21,33.69454,-118.03363,98,0,78
7/9/2008,5:43:23,33.69454,-118.03362,96,0,78
7/9/2008,5:43:24,33.69454,-118.03362,82,0,78
7/9/2008,5:43:40,33.69454,-118.03359,81,0,78
7/9/2008,5:43:50,33.69456,-118.03359,88,0,78
7/9/2008,5:43:53,33.69456,-118.03359,85,0,78
7/9/2008,5:43:54,33.69456,-118.03359,93,0,78
7/9/2008,5:43:56,33.69456,-118.03359,97,0,78
7/9/2008,5:43:57,33.69456,-118.03359,96,0,78
7/9/2008,5:43:58,33.69456,-118.03357,89,0,78
7/9/2008,5:44:00,33.69456,-118.03357,85,0,78
7/9/2008,5:44:01,33.69456,-118.03357,88,0,78
7/9/2008,5:44:02,33.69456,-118.03357,96,0,78
7/9/2008,5:44:04,33.69456,-118.03357,96,0,78
7/9/2008,5:44:05,33.69456,-118.03357,94,0,78
7/9/2008,5:44:06,33.69456,-118.03357,95,0,78
7/9/2008,5:44:08,33.69456,-118.03357,94,0,78
7/9/2008,5:44:09,33.69456,-118.03356,96,0,78
7/9/2008,5:44:10,33.69456,-118.03356,89,0,78
7/9/2008,5:44:12,33.69456,-118.03356,94,0,78
7/9/2008,5:44:13,33.69456,-118.03356,90,0,78
7/9/2008,5:44:14,33.69456,-118.03356,87,0,78
7/9/2008,5:44:17,33.69456,-118.03356,84,0,78
7/9/2008,5:44:20,33.69456,-118.03356,81,0,78
7/9/2008,5:44:24,33.69456,-118.03356,82,0,78
7/9/2008,5:44:26,33.69456,-118.03355,90,0,78
7/9/2008,5:44:28,33.69456,-118.03355,93,0,78
7/9/2008,5:44:29,33.69456,-118.03355,92,0,78
7/9/2008,5:44:30,33.69455,-118.03355,91,0,78
7/9/2008,5:44:32,33.69454,-118.03353,93,0,78
7/9/2008,5:44:33,33.69454,-118.03353,94,0,78
7/9/2008,5:44:34,33.69454,-118.03353,95,0,78
7/9/2008,5:44:35,33.69454,-118.03353,95,0,78
7/9/2008,5:44:37,33.69453,-118.03353,93,0,78
7/9/2008,5:44:38,33.69453,-118.03353,93,0,78
7/9/2008,5:44:41,33.69453,-118.03352,85,0,78
7/9/2008,5:44:42,33.69453,-118.03352,87,0,78
7/9/2008,5:44:43,33.69453,-118.03352,97,0,78
7/9/2008,5:44:45,33.69453,-118.03352,91,0,78
7/9/2008,5:44:49,33.69453,-118.03352,92,0,78
7/9/2008,5:44:50,33.69453,-118.03352,93,0,78
7/9/2008,5:44:51,33.69453,-118.03352,92,0,78
7/9/2008,5:44:53,33.69453,-118.03352,87,0,78
7/9/2008,5:44:54,33.69453,-118.03352,83,0,78
7/9/2008,5:44:55,33.69453,-118.03352,80,0,78
7/9/2008,5:44:59,33.69454,-118.03352,82,0,78
7/9/2008,5:45:02,33.69454,-118.03352,81,0,78
7/9/2008,5:45:09,33.69454,-118.03352,81,0,78
7/9/2008,5:45:10,33.69454,-118.03352,84,0,78
7/9/2008,5:45:11,33.69454,-118.03352,86,0,78
7/9/2008,5:45:15,33.69454,-118.03352,83,0,78
7/9/2008,5:45:17,33.69454,-118.03352,84,0,78
7/9/2008,5:45:18,33.69454,-118.03352,81,0,78
7/9/2008,5:45:35,33.69455,-118.03352,80,0,78
7/9/2008,5:45:37,33.69455,-118.03352,80,0,78
7/9/2008,5:49:53,33.69459,-118.03352,84,0,78
7/9/2008,5:49:54,33.69459,-118.03352,81,0,78
7/9/2008,5:49:55,33.69459,-118.03352,81,0,78
7/9/2008,5:50:40,33.6946,-118.03352,80,0,78
7/9/2008,5:50:42,33.6946,-118.03352,83,0,78
7/9/2008,5:50:46,33.6946,-118.03352,80,0,78
7/9/2008,5:50:47,33.6946,-118.03352,83,0,78
7/9/2008,5:50:48,33.6946,-118.03352,83,0,78
7/9/2008,5:50:51,33.6946,-118.03352,82,0,78
7/9/2008,5:50:52,33.6946,-118.03352,83,0,78
7/9/2008,5:50:54,33.6946,-118.03352,81,0,78
7/9/2008,5:50:58,33.6946,-118.03352,80,0,78
7/9/2008,5:51:00,33.6946,-118.03352,80,0,78
7/9/2008,5:51:02,33.69461,-118.03352,81,0,78
7/9/2008,5:51:03,33.69461,-118.03352,81,0,78
7/9/2008,5:56:21,33.69462,-118.03352,80,0,78
7/9/2008,6:02:42,33.69532,-118.03438,81,0,78
7/9/2008,6:02:45,33.69534,-118.0344,80,0,78
7/9/2008,6:02:46,33.69534,-118.03441,81,0,78
7/9/2008,6:02:49,33.69537,-118.03444,84,0,78
7/9/2008,6:02:55,33.69542,-118.03448,86,0,78
7/9/2008,6:02:59,33.69544,-118.03448,81,0,78
7/9/2008,6:03:07,33.69549,-118.03454,83,0,78
7/9/2008,6:03:10,33.69551,-118.03455,84,0,78
7/9/2008,6:03:11,33.69553,-118.03455,86,0,78
7/9/2008,6:03:51,33.69584,-118.03475,81,0,78
7/9/2008,6:03:54,33.69587,-118.03477,80,0,78
7/9/2008,6:03:55,33.69588,-118.03477,80,0,78
7/9/2008,6:03:56,33.69588,-118.03477,84,0,78
7/9/2008,6:03:57,33.6959,-118.03479,80,0,63
7/9/2008,6:03:58,33.6959,-118.03479,83,0,78
7/9/2008,6:04:02,33.69594,-118.03481,85,0,78
7/9/2008,6:04:03,33.69595,-118.03484,82,0,78
7/9/2008,6:04:06,33.69598,-118.03484,80,0,78
7/9/2008,6:04:08,33.696,-118.03487,88,0,78
7/9/2008,6:04:10,33.69601,-118.03488,88,0,78
7/9/2008,6:04:11,33.69603,-118.03488,87,0,78
7/9/2008,6:04:12,33.69604,-118.03488,83,0,78
7/9/2008,6:04:16,33.69608,-118.03491,86,0,78
7/9/2008,6:04:18,33.69609,-118.03492,89,0,78
7/9/2008,6:04:19,33.69611,-118.03494,82,0,78
7/9/2008,6:04:22,33.69613,-118.03495,89,0,78
7/9/2008,6:04:23,33.69614,-118.03495,89,0,78
7/9/2008,6:04:24,33.69616,-118.03497,92,0,78
7/9/2008,6:04:26,33.69617,-118.03498,95,0,78
7/9/2008,6:04:27,33.69618,-118.03498,90,0,78
7/9/2008,6:04:28,33.69619,-118.03498,94,0,78
7/9/2008,6:04:29,33.69621,-118.03499,93,0,78
7/9/2008,6:04:31,33.69621,-118.03499,80,0,78
7/9/2008,6:04:32,33.69622,-118.03499,90,0,78
7/9/2008,6:04:33,33.69623,-118.03499,97,0,78
7/9/2008,6:04:35,33.69624,-118.03501,85,0,78
7/9/2008,6:04:36,33.69624,-118.03501,88,0,78
7/9/2008,6:04:37,33.69625,-118.03501,81,0,78
7/9/2008,6:04:39,33.69626,-118.03501,88,0,78
7/9/2008,6:04:40,33.69626,-118.03501,84,0,78
7/9/2008,6:04:41,33.69627,-118.03501,89,0,78
7/9/2008,6:04:43,33.69627,-118.03501,88,0,78
7/9/2008,6:04:44,33.69627,-118.03501,94,0,78
7/9/2008,6:04:45,33.69627,-118.03501,81,0,78
7/9/2008,6:04:47,33.69628,-118.03501,81,0,78
7/9/2008,6:04:48,33.69628,-118.03501,82,0,78
7/9/2008,6:04:49,33.69629,-118.03502,89,0,78
7/9/2008,6:04:51,33.69629,-118.03501,87,0,78
7/9/2008,6:04:52,33.69629,-118.03501,99,0,78
7/9/2008,6:04:53,33.69629,-118.03501,94,0,78
7/9/2008,6:04:55,33.69629,-118.03502,101,0,78
7/9/2008,6:04:56,33.69629,-118.03502,91,0,78
7/9/2008,6:04:57,33.69629,-118.03502,97,0,78
7/9/2008,6:04:59,33.69629,-118.03504,91,0,78
7/9/2008,6:05:00,33.69629,-118.03504,88,0,78
7/9/2008,6:05:01,33.69629,-118.03504,82,0,78
7/9/2008,6:05:03,33.69629,-118.03504,96,0,78
7/9/2008,6:05:04,33.69629,-118.03504,97,0,78
7/9/2008,6:05:05,33.69629,-118.03502,94,0,78
7/9/2008,6:05:07,33.69629,-118.03502,88,0,78
7/9/2008,6:05:11,33.6963,-118.03502,88,0,78
7/9/2008,6:05:13,33.6963,-118.03502,100,0,78
7/9/2008,6:05:15,33.6963,-118.03502,97,0,78
7/9/2008,6:05:16,33.6963,-118.03502,97,0,78
7/9/2008,6:05:17,33.6963,-118.03502,92,0,78
7/9/2008,6:05:19,33.6963,-118.03502,90,0,78
7/9/2008,6:05:20,33.6963,-118.03502,93,0,78
7/9/2008,6:05:21,33.6963,-118.03502,96,0,78
7/9/2008,6:05:23,33.6963,-118.03502,88,0,78
7/9/2008,6:05:24,33.6963,-118.03502,87,0,78
7/9/2008,6:05:25,33.6963,-118.03502,86,0,78
7/9/2008,6:05:27,33.6963,-118.03502,83,0,78
7/9/2008,6:05:28,33.6963,-118.03502,83,0,78
7/9/2008,6:05:29,33.6963,-118.03502,88,0,78
7/9/2008,6:05:31,33.6963,-118.03502,86,0,78
7/9/2008,6:05:33,33.6963,-118.03502,80,0,78
7/9/2008,6:05:34,33.69629,-118.03502,85,0,78
7/9/2008,6:05:36,33.69629,-118.03502,80,0,78
7/9/2008,6:05:37,33.69629,-118.03502,80,0,78
7/9/2008,6:07:55,33.69629,-118.03498,81,0,78
7/9/2008,6:07:56,33.69629,-118.03497,81,0,78
7/9/2008,6:07:59,33.69629,-118.03497,82,0,78
7/9/2008,6:08:03,33.69629,-118.03497,86,0,78
7/9/2008,6:08:04,33.69629,-118.03497,84,0,78
7/9/2008,6:08:06,33.69629,-118.03497,90,0,78
7/9/2008,6:08:07,33.69629,-118.03497,93,0,78
7/9/2008,6:08:08,33.69629,-118.03497,84,0,78
7/9/2008,6:08:10,33.69629,-118.03497,85,0,78
7/9/2008,6:08:11,33.69629,-118.03497,90,0,78
7/9/2008,6:08:12,33.69629,-118.03497,90,0,78
7/9/2008,6:08:14,33.6963,-118.03497,91,0,78
7/9/2008,6:08:15,33.6963,-118.03497,91,0,78
7/9/2008,6:08:16,33.6963,-118.03497,87,0,78
7/9/2008,6:08:18,33.69629,-118.03497,85,0,78
7/9/2008,6:08:19,33.69629,-118.03495,83,0,78
7/9/2008,6:08:20,33.69629,-118.03495,80,0,78
7/9/2008,6:08:22,33.69629,-118.03494,82,0,78
7/9/2008,6:08:26,33.69629,-118.03494,81,0,78
7/9/2008,6:08:28,33.69629,-118.03494,82,0,78
7/9/2008,6:08:30,33.6963,-118.03494,84,0,78
7/9/2008,6:08:35,33.6963,-118.03494,81,0,78
7/9/2008,6:08:38,33.6963,-118.03494,80,0,78
7/9/2008,6:15:06,33.69629,-118.03492,81,0,78
7/9/2008,6:15:10,33.69629,-118.03492,80,0,78
7/9/2008,6:15:12,33.69629,-118.03492,80,0,78
7/9/2008,6:15:13,33.69629,-118.03492,80,0,78
7/9/2008,6:15:53,33.69628,-118.03492,80,0,78
7/9/2008,6:15:54,33.69627,-118.03495,83,0,78
7/9/2008,6:15:55,33.69627,-118.03495,83,0,78
7/9/2008,6:15:57,33.69628,-118.03495,83,0,78
7/9/2008,6:15:58,33.69628,-118.03495,80,0,78
7/9/2008,6:16:10,33.69629,-118.03497,80,0,78
7/9/2008,6:16:34,33.69632,-118.03498,83,0,78
7/9/2008,6:16:50,33.69636,-118.03505,80,0,78
7/9/2008,6:16:54,33.69637,-118.03508,82,0,78
7/9/2008,6:16:55,33.69637,-118.03508,83,0,78
7/9/2008,6:16:56,33.69637,-118.03509,85,0,78
7/9/2008,6:16:58,33.69637,-118.03509,83,0,78
7/9/2008,6:16:59,33.69638,-118.03511,83,0,78
7/9/2008,6:17:00,33.69638,-118.03513,83,0,78
7/9/2008,6:17:02,33.69639,-118.03515,84,0,78
7/9/2008,6:17:03,33.69639,-118.03516,84,0,78
7/9/2008,6:17:08,33.6964,-118.03522,82,0,78
7/9/2008,6:17:10,33.6964,-118.03524,86,0,78
7/9/2008,6:17:11,33.6964,-118.03524,88,0,78
7/9/2008,6:17:12,33.6964,-118.03526,87,0,78
7/9/2008,6:17:15,33.6964,-118.03527,91,0,78
7/9/2008,6:17:16,33.6964,-118.03529,91,0,78
7/9/2008,6:17:18,33.6964,-118.03529,92,0,78
7/9/2008,6:17:19,33.6964,-118.03531,94,0,78
7/9/2008,6:17:20,33.6964,-118.03531,93,0,78
7/9/2008,6:17:22,33.6964,-118.03532,88,0,78
7/9/2008,6:17:23,33.6964,-118.03534,88,0,78
7/9/2008,6:17:24,33.6964,-118.03534,89,0,78
7/9/2008,6:17:26,33.6964,-118.03534,85,0,78
7/9/2008,6:17:27,33.6964,-118.03535,83,0,78
7/9/2008,6:17:28,33.6964,-118.03535,85,0,78
7/9/2008,6:17:35,33.69641,-118.03536,82,0,78
7/9/2008,6:18:13,33.69639,-118.03545,81,0,78
7/9/2008,6:18:20,33.69639,-118.03545,86,0,78
7/9/2008,6:18:21,33.69639,-118.03545,85,0,78
7/9/2008,6:18:23,33.69639,-118.03545,84,0,78
7/9/2008,6:18:24,33.69639,-118.03548,87,0,78
7/9/2008,6:18:25,33.69639,-118.03548,83,0,78
7/9/2008,6:18:27,33.69639,-118.03548,85,0,78
7/9/2008,6:18:28,33.6964,-118.03548,84,0,78
7/9/2008,6:18:29,33.6964,-118.03548,91,0,78
7/9/2008,6:18:31,33.6964,-118.03548,92,0,78
7/9/2008,6:18:32,33.6964,-118.0355,91,0,78
7/9/2008,6:18:33,33.6964,-118.0355,92,0,78
7/9/2008,6:18:35,33.6964,-118.0355,91,0,78
7/9/2008,6:18:36,33.6964,-118.03551,94,0,78
7/9/2008,6:18:37,33.6964,-118.03551,91,0,78
7/9/2008,6:18:39,33.6964,-118.03552,89,0,78
7/9/2008,6:18:40,33.6964,-118.03552,92,0,78
7/9/2008,6:18:41,33.6964,-118.03552,90,0,78
7/9/2008,6:18:43,33.6964,-118.03555,90,0,78
7/9/2008,6:18:44,33.6964,-118.03555,90,0,78
7/9/2008,6:18:45,33.69641,-118.03555,89,0,78
7/9/2008,6:18:47,33.69641,-118.03555,88,0,78
7/9/2008,6:18:48,33.69641,-118.03555,85,0,78
7/9/2008,6:18:49,33.69641,-118.03555,83,0,78
7/9/2008,6:18:51,33.69641,-118.03555,87,0,78
7/9/2008,6:18:52,33.69641,-118.03558,85,0,78
7/9/2008,6:18:54,33.69641,-118.03558,81,0,78
7/9/2008,6:18:56,33.69641,-118.03558,87,0,78
7/9/2008,6:18:57,33.69641,-118.03558,90,0,78
7/9/2008,6:18:58,33.69641,-118.03558,90,0,78
7/9/2008,6:19:00,33.69641,-118.03558,87,0,78
7/9/2008,6:19:01,33.69641,-118.03559,91,0,78
7/9/2008,6:19:02,33.69641,-118.03561,91,0,78
7/9/2008,6:19:04,33.69641,-118.03561,89,0,78
7/9/2008,6:19:05,33.69641,-118.03561,89,0,78
7/9/2008,6:19:08,33.69641,-118.03562,88,0,78
7/9/2008,6:19:09,33.69641,-118.03562,91,0,78
7/9/2008,6:19:10,33.69641,-118.03564,83,0,78
7/9/2008,6:19:12,33.69641,-118.03564,82,0,78
7/9/2008,6:19:13,33.69641,-118.03564,82,0,78
7/9/2008,6:19:14,33.69642,-118.03565,80,0,78
7/9/2008,6:19:22,33.69642,-118.03565,86,0,78
7/9/2008,6:19:24,33.69642,-118.03566,88,0,78
7/9/2008,6:19:25,33.69642,-118.03566,86,0,78
7/9/2008,6:19:26,33.69642,-118.03566,86,0,78
7/9/2008,6:19:28,33.69642,-118.03566,80,0,78
7/9/2008,6:19:29,33.69642,-118.03566,85,0,78
7/9/2008,6:19:30,33.69642,-118.03566,80,0,78
7/9/2008,6:19:32,33.69642,-118.03566,81,0,78
7/9/2008,6:19:33,33.69642,-118.03566,86,0,78
7/9/2008,6:19:34,33.69642,-118.03566,87,0,78
7/9/2008,6:19:36,33.69642,-118.03568,89,0,78
7/9/2008,6:19:37,33.69643,-118.03568,86,0,78
7/9/2008,6:19:38,33.69643,-118.03568,86,0,78
7/9/2008,6:19:40,33.69643,-118.03568,88,0,78
7/9/2008,6:19:41,33.69643,-118.03568,85,0,78
7/9/2008,6:19:42,33.69643,-118.03568,84,0,78
7/9/2008,6:19:44,33.69643,-118.03568,84,0,78
7/9/2008,6:19:45,33.69643,-118.03568,81,0,78
7/9/2008,6:19:49,33.69643,-118.03568,81,0,78
7/9/2008,6:19:53,33.69643,-118.03568,81,0,78
7/9/2008,6:19:56,33.69643,-118.03569,84,0,78
7/9/2008,6:20:05,33.69648,-118.03576,80,0,78
7/9/2008,6:20:09,33.69651,-118.03577,81,0,78
7/9/2008,6:20:26,33.69657,-118.03582,83,0,78
7/9/2008,6:20:27,33.69658,-118.03582,81,0,78
7/9/2008,6:20:29,33.69658,-118.03583,84,0,78
7/9/2008,6:20:30,33.69658,-118.03583,84,0,78
7/9/2008,6:20:31,33.69658,-118.03583,85,0,78
7/9/2008,6:20:33,33.69658,-118.03583,84,0,78
7/9/2008,6:20:34,33.69658,-118.03583,86,0,78
7/9/2008,6:20:35,33.69659,-118.03583,85,0,78
7/9/2008,6:20:37,33.69659,-118.03583,89,0,78
7/9/2008,6:20:38,33.69659,-118.03583,80,0,78
7/9/2008,6:20:39,33.69661,-118.03584,84,0,78
7/9/2008,6:20:41,33.69662,-118.03586,86,0,78
7/9/2008,6:20:42,33.69662,-118.03587,83,0,78
7/9/2008,6:20:43,33.69663,-118.03587,81,0,78
7/9/2008,6:20:45,33.69664,-118.03588,80,0,78
7/9/2008,6:20:50,33.69665,-118.0359,81,0,78
7/9/2008,6:20:51,33.69666,-118.03591,91,0,78
7/9/2008,6:20:53,33.69666,-118.03591,87,0,78
7/9/2008,6:20:54,33.69666,-118.03591,92,0,78
7/9/2008,6:20:55,33.69666,-118.03593,94,0,78
7/9/2008,6:20:57,33.69667,-118.03593,90,0,78
7/9/2008,6:20:58,33.69667,-118.03593,92,0,78
7/9/2008,6:20:59,33.69667,-118.03594,93,0,78
7/9/2008,6:21:01,33.69667,-118.03594,92,0,78
7/9/2008,6:21:02,33.69667,-118.03594,91,0,78
7/9/2008,6:21:03,33.69667,-118.03594,81,0,78
7/9/2008,6:21:04,33.69668,-118.03595,89,0,78
7/9/2008,6:21:06,33.69668,-118.03595,85,0,78
7/9/2008,6:21:07,33.69668,-118.03595,86,0,78
7/9/2008,6:21:10,33.69668,-118.03595,82,0,78
7/9/2008,6:21:14,33.69669,-118.03596,95,0,78
7/9/2008,6:21:15,33.69669,-118.03596,93,0,78
7/9/2008,6:21:16,33.69669,-118.03596,94,0,78
7/9/2008,6:21:18,33.69669,-118.03596,91,0,78
7/9/2008,6:21:19,33.69669,-118.03596,86,0,78
7/9/2008,6:21:20,33.69669,-118.03596,88,0,78
7/9/2008,6:21:22,33.69669,-118.03596,86,0,78
7/9/2008,6:21:23,33.69669,-118.03596,85,0,78
7/9/2008,6:21:26,33.69669,-118.03596,86,0,78
7/9/2008,6:21:31,33.69669,-118.03598,87,0,78
7/9/2008,6:21:32,33.69669,-118.03598,92,0,78
7/9/2008,6:21:34,33.69669,-118.03598,87,0,78
7/9/2008,6:21:35,33.69669,-118.03598,85,0,78
7/9/2008,6:21:36,33.69669,-118.03598,88,0,78
7/9/2008,6:21:38,33.69669,-118.03598,87,0,78
7/9/2008,6:21:39,33.69669,-118.03598,87,0,78
7/9/2008,6:21:40,33.6967,-118.03598,83,0,78
7/9/2008,6:21:42,33.6967,-118.03598,84,0,78
7/9/2008,6:21:46,33.6967,-118.03599,83,0,78
7/9/2008,6:21:47,33.6967,-118.03599,90,0,78
7/9/2008,6:21:48,33.6967,-118.03599,88,0,78
7/9/2008,6:21:50,33.6967,-118.03599,92,0,78
7/9/2008,6:21:51,33.6967,-118.03599,90,0,78
7/9/2008,6:21:52,33.6967,-118.03599,93,0,78
7/9/2008,6:21:54,33.6967,-118.03599,94,0,78
