"Date","Time","Latitude","Longitude","Signal (dB)","Gain (dB)","Freq (kHz)"
9/25/2008,17:08:06,33.69461,-118.03357,48,0,84
9/25/2008,17:08:08,33.69459,-118.03356,48,0,84
9/25/2008,17:08:13,33.69456,-118.03355,48,0,84
9/25/2008,17:08:17,33.69456,-118.03353,61,0,84
9/25/2008,17:08:19,33.69455,-118.03353,60,0,84
9/25/2008,17:08:20,33.69456,-118.03353,70,0,84
9/25/2008,17:08:21,33.69456,-118.03353,74,0,84
9/25/2008,17:08:23,33.69456,-118.03353,60,0,84
9/25/2008,17:08:24,33.69456,-118.03353,78,0,84
9/25/2008,17:08:26,33.69456,-118.03353,79,0,84
9/25/2008,17:08:27,33.69459,-118.03355,61,0,84
9/25/2008,17:08:29,33.69459,-118.03355,76,0,84
9/25/2008,17:08:30,33.69459,-118.03355,77,0,84
9/25/2008,17:08:32,33.69459,-118.03355,68,0,84
9/25/2008,17:08:33,33.69459,-118.03355,73,0,84
9/25/2008,17:08:34,33.69459,-118.03355,65,0,84
9/25/2008,17:08:36,33.69459,-118.03355,71,0,84
9/25/2008,17:08:37,33.69459,-118.03355,62,0,84
9/25/2008,17:08:39,33.69459,-118.03355,54,0,84
9/25/2008,17:08:40,33.69459,-118.03355,67,0,84
9/25/2008,17:08:42,33.69459,-118.03355,71,0,84
9/25/2008,17:08:43,33.69459,-118.03355,78,0,84
9/25/2008,17:08:44,33.69459,-118.03355,74,0,84
9/25/2008,17:08:46,33.69459,-118.03355,73,0,84
9/25/2008,17:08:47,33.6946,-118.03356,73,0,84
9/25/2008,17:08:49,33.6946,-118.03356,73,0,84
9/25/2008,17:08:50,33.6946,-118.03356,72,0,84
9/25/2008,17:08:52,33.69459,-118.03355,53,0,84
9/25/2008,17:08:53,33.69458,-118.03353,61,0,84
9/25/2008,17:08:55,33.69457,-118.03353,74,0,84
9/25/2008,17:08:56,33.69457,-118.03353,57,0,84
9/25/2008,17:08:57,33.69457,-118.03353,51,0,84
9/25/2008,17:09:00,33.6946,-118.0336,66,0,84
9/25/2008,17:09:02,33.69461,-118.0336,65,0,84
9/25/2008,17:09:03,33.69461,-118.03363,56,0,84
9/25/2008,17:09:05,33.69461,-118.03363,62,0,84
9/25/2008,17:09:06,33.6946,-118.03362,72,0,84
9/25/2008,17:09:08,33.69459,-118.0336,71,0,84
9/25/2008,17:09:09,33.6946,-118.0336,76,0,84
9/25/2008,17:09:10,33.69459,-118.03359,57,0,84
9/25/2008,17:09:12,33.69459,-118.03359,53,0,84
9/25/2008,17:09:13,33.69459,-118.03359,62,0,84
9/25/2008,17:09:15,33.69459,-118.03357,67,0,84
9/25/2008,17:09:18,33.69459,-118.03357,75,0,84
9/25/2008,17:09:19,33.69459,-118.03357,66,0,84
9/25/2008,17:09:20,33.69461,-118.03357,74,0,84
9/25/2008,17:09:22,33.69461,-118.03357,65,0,84
9/25/2008,17:09:23,33.69461,-118.03357,75,0,84
9/25/2008,17:09:25,33.69461,-118.03357,62,0,84
9/25/2008,17:09:26,33.69461,-118.03357,63,0,84
9/25/2008,17:09:28,33.69461,-118.03357,58,0,84
9/25/2008,17:09:29,33.6946,-118.03357,54,0,84
9/25/2008,17:09:31,33.6946,-118.03357,51,0,84
9/25/2008,17:09:32,33.69461,-118.03363,55,0,84
9/25/2008,17:09:33,33.69461,-118.03364,68,0,84
9/25/2008,17:09:35,33.69463,-118.03366,75,0,84
9/25/2008,17:09:36,33.69466,-118.03367,73,0,84
9/25/2008,17:09:39,33.69465,-118.0337,72,0,84
9/25/2008,17:09:41,33.69465,-118.0337,64,0,84
9/25/2008,17:09:42,33.69464,-118.0337,64,0,84
9/25/2008,17:09:44,33.69463,-118.0337,77,0,84
9/25/2008,17:09:51,33.69462,-118.03373,85,0,84
9/25/2008,17:09:52,33.69463,-118.03374,72,0,84
9/25/2008,17:09:54,33.69464,-118.03377,84,0,84
9/25/2008,17:09:55,33.69465,-118.03377,80,0,84
9/25/2008,17:09:56,33.69462,-118.03374,79,0,84
9/25/2008,17:09:58,33.69464,-118.03387,81,0,84
9/25/2008,17:09:59,33.69466,-118.03397,76,0,84
9/25/2008,17:10:01,33.69466,-118.034,75,0,84
9/25/2008,17:10:02,33.69467,-118.03403,70,0,84
9/25/2008,17:10:04,33.69467,-118.03404,65,0,84
9/25/2008,17:10:05,33.69468,-118.03404,74,0,84
9/25/2008,17:10:07,33.69468,-118.03404,62,0,84
9/25/2008,17:10:08,33.69469,-118.03403,65,0,84
9/25/2008,17:10:11,33.69469,-118.03403,64,0,84
9/25/2008,17:10:12,33.69469,-118.03401,80,0,84
9/25/2008,17:10:14,33.6947,-118.03401,80,0,84
9/25/2008,17:10:15,33.6948,-118.03384,75,0,84
9/25/2008,17:10:17,33.69481,-118.03384,82,0,84
9/25/2008,17:10:18,33.69477,-118.03389,75,0,84
9/25/2008,17:10:21,33.69475,-118.03387,65,0,84
9/25/2008,17:10:22,33.69474,-118.03389,70,0,84
9/25/2008,17:10:24,33.69474,-118.03389,76,0,84
9/25/2008,17:10:25,33.69471,-118.03387,74,0,84
9/25/2008,17:10:28,33.69467,-118.03387,83,0,84
9/25/2008,17:10:30,33.69466,-118.03387,76,0,84
9/25/2008,17:10:31,33.69464,-118.03384,65,0,84
9/25/2008,17:10:32,33.69463,-118.03384,77,0,84
9/25/2008,17:10:34,33.69463,-118.03384,85,0,84
9/25/2008,17:10:35,33.6946,-118.03384,73,0,84
9/25/2008,17:10:37,33.69459,-118.03383,77,0,84
9/25/2008,17:10:38,33.69458,-118.0338,74,0,84
9/25/2008,17:10:40,33.69458,-118.0338,74,0,84
9/25/2008,17:10:41,33.69458,-118.03377,80,0,84
9/25/2008,17:10:43,33.69458,-118.03377,81,0,84
9/25/2008,17:10:44,33.69458,-118.03374,66,0,84
9/25/2008,17:10:45,33.69458,-118.03374,69,0,84
9/25/2008,17:10:47,33.69458,-118.03374,80,0,84
9/25/2008,17:10:48,33.69458,-118.03374,87,0,84
9/25/2008,17:10:50,33.69458,-118.03374,80,0,84
9/25/2008,17:10:51,33.6946,-118.03377,82,0,84
9/25/2008,17:10:53,33.6946,-118.03377,88,0,84
9/25/2008,17:10:54,33.69461,-118.03378,86,0,84
9/25/2008,17:10:55,33.69462,-118.0338,82,0,84
9/25/2008,17:10:57,33.69462,-118.0338,77,0,84
9/25/2008,17:10:58,33.69462,-118.0338,92,0,84
9/25/2008,17:11:00,33.69462,-118.0338,92,0,84
9/25/2008,17:11:01,33.69462,-118.03378,94,0,84
9/25/2008,17:11:03,33.69462,-118.03378,84,0,84
9/25/2008,17:11:04,33.69462,-118.03377,79,0,84
9/25/2008,17:11:06,33.69462,-118.03374,75,0,84
9/25/2008,17:11:07,33.69463,-118.03374,78,0,84
9/25/2008,17:11:08,33.69464,-118.03374,72,0,84
9/25/2008,17:11:10,33.69465,-118.03374,81,0,84
9/25/2008,17:11:11,33.69467,-118.03374,84,0,84
9/25/2008,17:11:13,33.69468,-118.03377,74,0,84
9/25/2008,17:11:14,33.69468,-118.03377,89,0,84
9/25/2008,17:11:16,33.69468,-118.03377,71,0,84
9/25/2008,17:11:17,33.69469,-118.03377,78,0,84
9/25/2008,17:11:19,33.69469,-118.03377,81,0,84
9/25/2008,17:11:20,33.69473,-118.0338,85,0,84
9/25/2008,17:11:21,33.69474,-118.03378,90,0,84
9/25/2008,17:11:23,33.69475,-118.03378,96,0,84
9/25/2008,17:11:24,33.69476,-118.03377,86,0,84
9/25/2008,17:11:26,33.69475,-118.03377,83,0,84
9/25/2008,17:11:27,33.69478,-118.03377,72,0,84
9/25/2008,17:11:29,33.69479,-118.03377,85,0,84
9/25/2008,17:11:30,33.69481,-118.03374,90,0,84
9/25/2008,17:11:31,33.6948,-118.03374,92,0,84
9/25/2008,17:11:33,33.6948,-118.03373,93,0,84
9/25/2008,17:11:34,33.69479,-118.0337,91,0,84
9/25/2008,17:11:36,33.69479,-118.0337,88,0,84
9/25/2008,17:11:37,33.69478,-118.03368,69,0,84
9/25/2008,17:11:39,33.69478,-118.03367,85,0,84
9/25/2008,17:11:40,33.69479,-118.03368,79,0,84
9/25/2008,17:11:42,33.69479,-118.03367,61,0,84
9/25/2008,17:11:44,33.69481,-118.0337,64,0,84
9/25/2008,17:11:46,33.69481,-118.0337,77,0,84
9/25/2008,17:11:47,33.69482,-118.03371,68,0,84
9/25/2008,17:11:50,33.69483,-118.03371,69,0,84
9/25/2008,17:11:52,33.69484,-118.03373,74,0,84
9/25/2008,17:11:53,33.69484,-118.03373,66,0,84
9/25/2008,17:11:55,33.69485,-118.03374,63,0,84
9/25/2008,17:11:56,33.69486,-118.03374,75,0,84
9/25/2008,17:11:57,33.69486,-118.03374,85,0,84
9/25/2008,17:11:59,33.69488,-118.03377,84,0,84
9/25/2008,17:12:00,33.6949,-118.0338,75,0,84
9/25/2008,17:12:02,33.6949,-118.03381,91,0,84
9/25/2008,17:12:03,33.69491,-118.03384,85,0,84
9/25/2008,17:12:05,33.69492,-118.03384,66,0,84
9/25/2008,17:12:06,33.69492,-118.03384,76,0,84
9/25/2008,17:12:07,33.69491,-118.03387,64,0,84
9/25/2008,17:12:09,33.6949,-118.03387,68,0,84
9/25/2008,17:12:10,33.69489,-118.03387,81,0,84
9/25/2008,17:12:12,33.69489,-118.03387,85,0,84
9/25/2008,17:12:13,33.6949,-118.03389,75,0,84
9/25/2008,17:12:15,33.6949,-118.03391,67,0,84
9/25/2008,17:12:16,33.69489,-118.03391,68,0,84
9/25/2008,17:12:18,33.69489,-118.03391,63,0,84
9/25/2008,17:12:19,33.69488,-118.03394,68,0,84
9/25/2008,17:12:20,33.69487,-118.03394,76,0,84
9/25/2008,17:12:22,33.69487,-118.03394,62,0,84
9/25/2008,17:12:25,33.69485,-118.03394,66,0,84
9/25/2008,17:12:26,33.69483,-118.03394,59,0,84
9/25/2008,17:12:28,33.69481,-118.03394,60,0,84
9/25/2008,17:12:29,33.69479,-118.03391,63,0,84
9/25/2008,17:12:32,33.69477,-118.03391,66,0,84
9/25/2008,17:12:35,33.69475,-118.03391,66,0,84
9/25/2008,17:12:36,33.69474,-118.03391,79,0,84
9/25/2008,17:12:38,33.69474,-118.03391,86,0,84
9/25/2008,17:12:39,33.69473,-118.03391,86,0,84
9/25/2008,17:12:41,33.69473,-118.03391,80,0,84
9/25/2008,17:12:42,33.69473,-118.03391,73,0,84
9/25/2008,17:12:43,33.69474,-118.03391,70,0,84
9/25/2008,17:12:45,33.69474,-118.03391,72,0,84
9/25/2008,17:12:46,33.69474,-118.03391,60,0,84
9/25/2008,17:12:48,33.69474,-118.03391,61,0,84
9/25/2008,17:12:49,33.69474,-118.03391,59,0,84
9/25/2008,17:12:51,33.69474,-118.03389,64,0,84
9/25/2008,17:12:52,33.69474,-118.03389,78,0,84
9/25/2008,17:12:54,33.69474,-118.03389,81,0,84
9/25/2008,17:12:55,33.69472,-118.03387,79,0,84
9/25/2008,17:12:56,33.69471,-118.03387,72,0,84
9/25/2008,17:12:58,33.69471,-118.03387,63,0,84
9/25/2008,17:13:01,33.69469,-118.03384,70,0,84
9/25/2008,17:13:02,33.69468,-118.03384,65,0,84
9/25/2008,17:13:05,33.69466,-118.03384,68,0,84
9/25/2008,17:13:07,33.69465,-118.03384,60,0,84
9/25/2008,17:13:11,33.69462,-118.03384,60,0,84
9/25/2008,17:13:14,33.69462,-118.03384,80,0,84
9/25/2008,17:13:15,33.69461,-118.03384,75,0,84
9/25/2008,17:13:17,33.69461,-118.03384,82,0,84
9/25/2008,17:13:18,33.69462,-118.03384,73,0,84
9/25/2008,17:13:19,33.69463,-118.03384,84,0,84
9/25/2008,17:13:21,33.69465,-118.03387,79,0,84
9/25/2008,17:13:22,33.69458,-118.03381,76,0,84
9/25/2008,17:13:24,33.69458,-118.0338,78,0,84
9/25/2008,17:13:25,33.69455,-118.03377,81,0,84
9/25/2008,17:13:27,33.69454,-118.03377,81,0,84
9/25/2008,17:13:28,33.69452,-118.03373,80,0,84
9/25/2008,17:13:30,33.69452,-118.0337,82,0,84
9/25/2008,17:13:31,33.69451,-118.03368,83,0,84
9/25/2008,17:13:32,33.69451,-118.03367,81,0,84
9/25/2008,17:13:34,33.69451,-118.03366,86,0,84
9/25/2008,17:13:35,33.69452,-118.03364,85,0,84
9/25/2008,17:13:37,33.69452,-118.03364,85,0,84
9/25/2008,17:13:40,33.69455,-118.03364,66,0,84
9/25/2008,17:13:41,33.69456,-118.03366,77,0,84
9/25/2008,17:13:43,33.69458,-118.03367,82,0,84
9/25/2008,17:13:44,33.69459,-118.03368,68,0,84
9/25/2008,17:13:45,33.6946,-118.0337,84,0,84
9/25/2008,17:13:47,33.6946,-118.0337,79,0,84
9/25/2008,17:13:48,33.69462,-118.03373,83,0,84
9/25/2008,17:13:50,33.69463,-118.03374,80,0,84
9/25/2008,17:13:51,33.69465,-118.03374,74,0,84
9/25/2008,17:13:53,33.69466,-118.03378,80,0,84
9/25/2008,17:13:54,33.69468,-118.03381,64,0,84
9/25/2008,17:13:55,33.69469,-118.03384,84,0,84
9/25/2008,17:13:57,33.6947,-118.03384,80,0,84
9/25/2008,17:14:00,33.69473,-118.03387,78,0,84
9/25/2008,17:14:03,33.69476,-118.03391,69,0,84
9/25/2008,17:14:04,33.69476,-118.03394,67,0,84
9/25/2008,17:14:06,33.69476,-118.03394,80,0,84
9/25/2008,17:14:07,33.69475,-118.03394,86,0,84
9/25/2008,17:14:08,33.69476,-118.03397,84,0,84
9/25/2008,17:14:10,33.69475,-118.03397,83,0,84
9/25/2008,17:14:11,33.69476,-118.03398,70,0,84
9/25/2008,17:14:13,33.69477,-118.034,71,0,84
9/25/2008,17:14:21,33.69472,-118.03407,65,0,84
9/25/2008,17:14:24,33.69472,-118.0341,62,0,84
9/25/2008,17:14:26,33.69473,-118.0341,64,0,84
9/25/2008,17:14:42,33.69473,-118.03405,60,0,84
9/25/2008,17:14:43,33.69472,-118.03407,67,0,84
9/25/2008,17:14:44,33.69472,-118.03407,64,0,84
9/25/2008,17:14:46,33.69472,-118.03407,64,0,84
9/25/2008,17:14:55,33.69471,-118.03405,71,0,84
9/25/2008,17:15:03,33.69468,-118.03398,67,0,84
9/25/2008,17:15:05,33.69466,-118.03397,70,0,84
9/25/2008,17:15:07,33.69464,-118.03394,62,0,84
9/25/2008,17:15:13,33.69467,-118.03389,58,0,84
9/25/2008,17:15:19,33.69473,-118.03389,69,0,84
9/25/2008,17:15:22,33.69475,-118.03387,65,0,84
9/25/2008,17:15:23,33.69476,-118.03389,76,0,84
9/25/2008,17:15:25,33.69476,-118.03389,64,0,84
9/25/2008,17:15:28,33.69476,-118.03387,67,0,84
9/25/2008,17:15:29,33.69478,-118.03387,68,0,84
9/25/2008,17:15:31,33.69479,-118.03387,73,0,84
9/25/2008,17:15:32,33.69479,-118.03384,78,0,84
9/25/2008,17:15:33,33.69481,-118.03383,81,0,84
9/25/2008,17:15:35,33.69481,-118.03383,80,0,84
9/25/2008,17:15:36,33.69481,-118.0338,83,0,84
9/25/2008,17:15:38,33.69482,-118.0338,72,0,84
9/25/2008,17:15:39,33.69482,-118.03378,78,0,84
9/25/2008,17:15:41,33.69482,-118.03377,62,0,84
9/25/2008,17:15:42,33.69481,-118.03377,59,0,84
9/25/2008,17:15:43,33.69482,-118.03374,77,0,84
9/25/2008,17:15:45,33.69482,-118.03374,76,0,84
9/25/2008,17:15:46,33.69484,-118.03374,72,0,84
9/25/2008,17:15:48,33.69484,-118.03374,75,0,84
9/25/2008,17:15:49,33.69485,-118.03373,75,0,84
9/25/2008,17:15:51,33.69486,-118.03373,63,0,84
9/25/2008,17:15:52,33.69487,-118.03371,71,0,84
9/25/2008,17:15:54,33.69488,-118.03371,74,0,84
9/25/2008,17:15:55,33.69488,-118.0337,70,0,84
9/25/2008,17:15:56,33.69488,-118.0337,71,0,84
9/25/2008,17:15:58,33.69488,-118.0337,64,0,84
9/25/2008,17:15:59,33.69489,-118.03371,76,0,84
9/25/2008,17:16:01,33.69489,-118.03371,78,0,84
9/25/2008,17:16:02,33.6949,-118.03371,74,0,84
9/25/2008,17:16:04,33.6949,-118.03371,76,0,84
9/25/2008,17:16:05,33.6949,-118.03371,80,0,84
9/25/2008,17:16:07,33.6949,-118.03371,74,0,84
9/25/2008,17:16:08,33.6949,-118.03371,75,0,84
9/25/2008,17:16:09,33.69489,-118.03371,80,0,84
9/25/2008,17:16:11,33.69489,-118.03371,64,0,84
9/25/2008,17:16:12,33.69489,-118.03371,71,0,84
9/25/2008,17:16:14,33.69489,-118.03371,72,0,84
9/25/2008,17:16:15,33.6949,-118.03371,70,0,84
9/25/2008,17:16:17,33.6949,-118.03371,76,0,84
9/25/2008,17:16:18,33.6949,-118.03371,68,0,84
9/25/2008,17:16:19,33.69491,-118.03373,60,0,84
9/25/2008,17:16:27,33.69489,-118.03368,66,0,84
9/25/2008,17:16:28,33.69489,-118.03367,68,0,84
9/25/2008,17:16:30,33.6949,-118.03368,61,0,84
9/25/2008,17:16:32,33.69491,-118.03368,65,0,84
9/25/2008,17:16:34,33.69491,-118.03368,63,0,84
9/25/2008,17:16:35,33.69492,-118.03368,71,0,84
9/25/2008,17:16:37,33.69492,-118.03368,67,0,84
9/25/2008,17:16:38,33.69494,-118.0337,66,0,84
9/25/2008,17:16:40,33.69494,-118.0337,66,0,84
9/25/2008,17:16:41,33.69497,-118.0337,69,0,84
9/25/2008,17:16:43,33.695,-118.03371,65,0,84
9/25/2008,17:16:44,33.69499,-118.03373,70,0,84
9/25/2008,17:16:45,33.69501,-118.03373,61,0,84
9/25/2008,17:16:47,33.69501,-118.03374,59,0,84
9/25/2008,17:16:48,33.695,-118.03374,60,0,84
9/25/2008,17:16:53,33.695,-118.03377,63,0,84
9/25/2008,17:16:54,33.69499,-118.03378,59,0,84
9/25/2008,17:17:00,33.69497,-118.0338,67,0,84
9/25/2008,17:17:01,33.69497,-118.0338,73,0,84
9/25/2008,17:17:03,33.69498,-118.0338,60,0,84
9/25/2008,17:17:06,33.69495,-118.0338,63,0,84
9/25/2008,17:17:07,33.69494,-118.03381,61,0,84
9/25/2008,17:17:08,33.69493,-118.03381,73,0,84
9/25/2008,17:17:10,33.69494,-118.03381,59,0,84
9/25/2008,17:17:11,33.69493,-118.03381,66,0,84
9/25/2008,17:17:13,33.69492,-118.03381,68,0,84
9/25/2008,17:17:14,33.69492,-118.03384,64,0,84
9/25/2008,17:17:16,33.69491,-118.03384,64,0,84
9/25/2008,17:17:20,33.69496,-118.03387,70,0,84
9/25/2008,17:17:21,33.69497,-118.03387,62,0,84
9/25/2008,17:17:26,33.69499,-118.03389,59,0,84
9/25/2008,17:17:31,33.69491,-118.03391,63,0,84
9/25/2008,17:17:33,33.69489,-118.03391,73,0,84
9/25/2008,17:17:34,33.69486,-118.03394,80,0,84
9/25/2008,17:17:36,33.69485,-118.03394,84,0,84
9/25/2008,17:17:37,33.69486,-118.03394,82,0,84
9/25/2008,17:17:39,33.69486,-118.03394,82,0,84
9/25/2008,17:17:40,33.69485,-118.03396,81,0,84
9/25/2008,17:17:42,33.69484,-118.03396,71,0,84
9/25/2008,17:17:43,33.69483,-118.03397,65,0,84
9/25/2008,17:17:46,33.69482,-118.03397,61,0,84
9/25/2008,17:17:47,33.69481,-118.03397,64,0,84
9/25/2008,17:17:49,33.6948,-118.03397,80,0,84
9/25/2008,17:17:50,33.6948,-118.03397,74,0,84
9/25/2008,17:17:53,33.69479,-118.03396,59,0,84
9/25/2008,17:17:55,33.69479,-118.03396,60,0,84
9/25/2008,17:17:57,33.69478,-118.03394,58,0,84
9/25/2008,17:18:00,33.69477,-118.03391,57,0,84
9/25/2008,17:18:03,33.69477,-118.03387,76,0,84
9/25/2008,17:18:05,33.69477,-118.03387,68,0,84
9/25/2008,17:18:06,33.69476,-118.03387,66,0,84
9/25/2008,17:18:07,33.69476,-118.03384,68,0,84
9/25/2008,17:18:09,33.69476,-118.03384,66,0,84
9/25/2008,17:18:10,33.69476,-118.03384,63,0,84
9/25/2008,17:18:12,33.69476,-118.03383,59,0,84
9/25/2008,17:18:13,33.69476,-118.03384,59,0,84
9/25/2008,17:18:16,33.69476,-118.03384,58,0,84
9/25/2008,17:18:19,33.69476,-118.03384,69,0,84
9/25/2008,17:18:20,33.69476,-118.03384,71,0,84
9/25/2008,17:18:22,33.69476,-118.03384,63,0,84
9/25/2008,17:18:56,33.69468,-118.0336,67,0,84
9/25/2008,17:18:58,33.69468,-118.0336,62,0,84
9/25/2008,17:18:59,33.69468,-118.0336,60,0,84
9/25/2008,17:19:08,33.6947,-118.03357,60,0,84
9/25/2008,17:19:14,33.69472,-118.03353,67,0,84
9/25/2008,17:19:15,33.69471,-118.03351,73,0,84
9/25/2008,17:19:17,33.69472,-118.03351,74,0,84
9/25/2008,17:19:18,33.69472,-118.03349,65,0,84
9/25/2008,17:19:22,33.69471,-118.03346,63,0,84
9/25/2008,17:19:30,33.69472,-118.03342,66,0,84
9/25/2008,17:19:34,33.69473,-118.03342,60,0,84
9/25/2008,17:19:37,33.69473,-118.03342,61,0,84
9/25/2008,17:19:38,33.69473,-118.03342,61,0,84
9/25/2008,17:19:40,33.69473,-118.03342,64,0,84
9/25/2008,17:20:33,33.69493,-118.03374,60,0,84
9/25/2008,17:20:34,33.69493,-118.03378,58,0,84
9/25/2008,17:20:46,33.6949,-118.03374,59,0,84
9/25/2008,17:22:27,33.69521,-118.03348,61,0,84
9/25/2008,17:22:28,33.69521,-118.03349,67,0,84
9/25/2008,17:22:30,33.69519,-118.03349,58,0,84
9/25/2008,17:22:34,33.69519,-118.03351,72,0,84
9/25/2008,17:22:35,33.69518,-118.03351,75,0,84
9/25/2008,17:22:37,33.69518,-118.03351,64,0,84
9/25/2008,17:22:38,33.69517,-118.03352,69,0,84
9/25/2008,17:22:40,33.69518,-118.03353,68,0,84
9/25/2008,17:22:42,33.69522,-118.03355,71,0,84
9/25/2008,17:22:44,33.69521,-118.03355,61,0,84
9/25/2008,17:22:47,33.69524,-118.03357,68,0,84
9/25/2008,17:22:48,33.69527,-118.0336,65,0,84
9/25/2008,17:22:50,33.69529,-118.0336,67,0,84
9/25/2008,17:22:51,33.69532,-118.03362,58,0,84
9/25/2008,17:22:54,33.69536,-118.03364,79,0,84
9/25/2008,17:22:55,33.69537,-118.03366,76,0,84
9/25/2008,17:22:57,33.69538,-118.03366,68,0,84
9/25/2008,17:22:58,33.6954,-118.03367,74,0,84
9/25/2008,17:23:00,33.69541,-118.03368,75,0,84
9/25/2008,17:23:01,33.69543,-118.0337,72,0,84
9/25/2008,17:23:03,33.69543,-118.03371,62,0,84
9/25/2008,17:23:04,33.69545,-118.03373,72,0,84
9/25/2008,17:23:06,33.69545,-118.03373,76,0,84
9/25/2008,17:23:07,33.69547,-118.03374,78,0,84
9/25/2008,17:23:08,33.69547,-118.03374,71,0,84
9/25/2008,17:23:10,33.69547,-118.03377,64,0,84
9/25/2008,17:23:11,33.69548,-118.03378,80,0,84
9/25/2008,17:23:13,33.69548,-118.03378,73,0,84
9/25/2008,17:23:14,33.69549,-118.0338,63,0,84
9/25/2008,17:23:16,33.6955,-118.03381,75,0,84
9/25/2008,17:23:17,33.69548,-118.03384,76,0,84
9/25/2008,17:23:18,33.69546,-118.03384,74,0,84
9/25/2008,17:23:20,33.69544,-118.03384,81,0,84
9/25/2008,17:23:21,33.6954,-118.03383,65,0,84
9/25/2008,17:23:23,33.69539,-118.03383,66,0,84
9/25/2008,17:23:24,33.69535,-118.03384,88,0,84
9/25/2008,17:23:26,33.69534,-118.03384,71,0,84
9/25/2008,17:23:27,33.69531,-118.03384,82,0,84
9/25/2008,17:23:29,33.6953,-118.03384,87,0,84
9/25/2008,17:23:30,33.69528,-118.03384,88,0,84
9/25/2008,17:23:31,33.69527,-118.03384,84,0,84
9/25/2008,17:23:33,33.69527,-118.03387,67,0,84
9/25/2008,17:23:34,33.69527,-118.03391,84,0,84
9/25/2008,17:23:36,33.69527,-118.03394,85,0,84
9/25/2008,17:23:37,33.69527,-118.03394,66,0,84
9/25/2008,17:23:39,33.69526,-118.03396,93,0,84
9/25/2008,17:23:40,33.69524,-118.03396,78,0,84
9/25/2008,17:23:42,33.69523,-118.03397,79,0,84
9/25/2008,17:23:43,33.69524,-118.03398,74,0,84
9/25/2008,17:23:44,33.69523,-118.03398,63,0,84
9/25/2008,17:23:46,33.69523,-118.03398,70,0,84
9/25/2008,17:23:47,33.69523,-118.034,89,0,84
9/25/2008,17:23:49,33.69517,-118.03401,81,0,84
9/25/2008,17:23:50,33.69519,-118.03401,88,0,84
9/25/2008,17:23:52,33.69521,-118.03403,82,0,84
9/25/2008,17:23:53,33.69522,-118.03405,79,0,84
9/25/2008,17:23:54,33.69522,-118.03405,78,0,84
9/25/2008,17:23:56,33.69522,-118.03405,61,0,84
9/25/2008,17:23:57,33.6952,-118.03403,85,0,84
9/25/2008,17:23:59,33.69519,-118.03401,82,0,84
9/25/2008,17:24:00,33.69519,-118.03403,93,0,84
9/25/2008,17:24:02,33.6952,-118.03404,89,0,84
9/25/2008,17:24:03,33.69523,-118.03404,85,0,84
9/25/2008,17:24:05,33.69524,-118.03404,95,0,84
9/25/2008,17:24:06,33.69527,-118.03405,93,0,84
9/25/2008,17:24:07,33.69528,-118.03405,91,0,84
9/25/2008,17:24:09,33.6953,-118.03405,85,0,84
9/25/2008,17:24:10,33.69532,-118.03405,81,0,84
9/25/2008,17:24:12,33.69531,-118.03407,71,0,84
9/25/2008,17:24:13,33.69528,-118.03405,78,0,84
9/25/2008,17:24:15,33.69528,-118.03405,75,0,84
9/25/2008,17:24:16,33.69525,-118.03404,86,0,84
9/25/2008,17:24:17,33.69524,-118.03404,85,0,84
9/25/2008,17:24:19,33.69523,-118.03403,80,0,84
9/25/2008,17:24:20,33.69521,-118.03403,75,0,84
9/25/2008,17:24:22,33.69521,-118.03401,78,0,84
9/25/2008,17:24:23,33.69519,-118.03401,73,0,84
9/25/2008,17:24:25,33.69519,-118.034,66,0,84
9/25/2008,17:24:26,33.69518,-118.034,73,0,84
9/25/2008,17:24:28,33.69517,-118.034,79,0,84
9/25/2008,17:24:29,33.69517,-118.03398,80,0,84
9/25/2008,17:24:30,33.69516,-118.03398,83,0,84
9/25/2008,17:24:32,33.69516,-118.03398,75,0,84
9/25/2008,17:24:33,33.69516,-118.03398,72,0,84
9/25/2008,17:24:35,33.69516,-118.03397,83,0,84
9/25/2008,17:24:36,33.69518,-118.034,71,0,84
9/25/2008,17:24:38,33.69519,-118.03401,92,0,84
9/25/2008,17:24:39,33.6952,-118.03403,91,0,84
9/25/2008,17:24:41,33.6952,-118.03401,78,0,84
9/25/2008,17:24:42,33.69523,-118.03404,95,0,84
9/25/2008,17:24:43,33.69524,-118.03404,83,0,84
9/25/2008,17:24:45,33.69525,-118.03407,93,0,84
9/25/2008,17:24:46,33.69526,-118.0341,73,0,84
9/25/2008,17:24:48,33.69527,-118.03413,92,0,84
9/25/2008,17:24:49,33.69527,-118.03413,83,0,84
9/25/2008,17:24:51,33.69527,-118.03413,93,0,84
9/25/2008,17:24:52,33.69527,-118.03413,87,0,84
9/25/2008,17:24:53,33.6953,-118.03413,91,0,84
9/25/2008,17:24:55,33.69532,-118.03415,77,0,84
9/25/2008,17:24:56,33.69531,-118.03415,74,0,84
9/25/2008,17:24:58,33.69531,-118.03415,69,0,84
9/25/2008,17:24:59,33.6953,-118.03416,63,0,84
9/25/2008,17:25:01,33.6953,-118.03416,61,0,84
9/25/2008,17:25:04,33.69533,-118.03419,77,0,84
9/25/2008,17:25:05,33.69533,-118.03419,84,0,84
9/25/2008,17:25:06,33.69534,-118.0342,95,0,84
9/25/2008,17:25:08,33.69533,-118.0342,67,0,84
